,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp
444,431952,DAOPEPEHACK,5.0,USD,8.66,1475084023
445,431952,PEPEBONGSPHP,13.0,USD,1.4072500000000001,1475084023
446,431952,HYIPPEPE,5.0,USD,5.78055,1475084023
447,431952,PEPEJOINTSPH,420.0,USD,2.36418,1475084023
448,431952,DANKPEPE,4.0,USD,5.888800000000001,1475084023
449,431952,DANKPEPE,1.0,USD,1.4722000000000002,1475084023
450,431952,DANKPEPE,10.0,USD,15.155000000000001,1475084023
451,431952,PEPEJOINTSPH,100.0,USD,0.5629000000000001,1475084023
452,431952,BUPEPE,4.0,USD,1.7320000000000002,1475084023
453,431952,PEPEVIAGRA,1.0,USD,6.495,1475084023
454,431952,PEPEPARTY,4.0,USD,4.33,1475084023
455,431952,PEPENATION,10.0,USD,3.8970000000000002,1475084023
456,431952,TRUMPRARE,1.0,USD,4.33,1475084023
457,431952,STILLPEPE,4.0,USD,4.33,1475084023
458,431952,TROUTPEPE,1.0,USD,15.155000000000001,1475084023
459,431952,TROUTPEPE,1.0,USD,15.155000000000001,1475084023
460,431957,USD,4.33,GRIMPEPE,1.0,1475085801
461,431958,PEPELIBRARY,1.0,USD,2.165,1475086649
462,431959,IMWITHPEPE,1.0,USD,1.0825,1475086678
463,431959,OPPPEPE,2.0,USD,6.928000000000001,1475086678
464,431961,TROUTPEPE,1.0,USD,15.155000000000001,1475087447
465,431962,TROUTPEPE,1.0,USD,17.1035,1475087752
466,431964,PEPELIBRARY,1.0,USD,2.165,1475088156
467,431964,RAREMRROBOT,2.0,USD,8.66,1475088156
468,431964,HEISENPEPE,2.0,USD,6.3218,1475088156
469,431975,HEISENPEPE,3.0,USD,9.4827,1475092415
470,431975,TROUTPEPE,1.0,USD,17.32,1475092415
471,431975,PEPEMINING,3.0,USD,30.3100000866,1475092415
472,431975,PEPEBROS,3.0,USD,11.691,1475092415
473,431976,DAOPEPEHACK,10.0,USD,17.32,1475094099
474,431976,DANKPEPE,13.0,USD,19.7015,1475094099
475,431976,USD,12.99,TROUTPEPE,1.0,1475094099
476,431976,TRUMPRARE,3.0,USD,12.99,1475094099
477,431977,USD,12.99,TROUTPEPE,1.0,1475094486
478,431981,PEPELLUM,1.0,USD,8.66,1475099314
479,431981,HARDPEPEFORK,5.0,USD,30.310000000000002,1475099314
480,431981,MAGICPEPEYE,4.0,USD,15.588000000000001,1475099314
481,431981,TROUTPEPE,2.0,USD,25.98,1475099314
482,431981,UFOPEPE,10.0,USD,17.32,1475099314
483,431982,PEPELIBRARY,2.0,USD,4.33,1475099700
484,431982,RAREMRROBOT,3.0,USD,12.99,1475099700
485,431983,PEPEPARTY,11.0,USD,11.9075,1475099830
486,431984,KEISERPEPE,5.0,USD,7.1445,1475100090
487,431985,HAIRPEPE,3.0,USD,8.5734,1475100168
488,431987,TROUTPEPE,1.0,USD,17.32,1475101503
489,431987,TROUTPEPE,1.0,USD,17.32,1475101503
490,431987,BARRYPEPE,1.0,USD,8.66,1475101503
491,431989,NOFAPPEPE,10.0,USD,4.33,1475101871
492,431991,USD,10.825,TROUTPEPE,1.0,1475102340
493,431992,USD,12.99,PEPEVIAGRA,3.0,1475103539
494,431992,USD,21.65,PEPEGUN,10.0,1475103539
495,431999,TROUTPEPE,1.0,USD,14.0725,1475107852
496,431999,RAREMRROBOT,5.0,USD,21.65,1475107852
497,431999,PEPEBROS,3.0,USD,11.691,1475107852
498,432001,TROUTPEPE,1.0,USD,15.155000000000001,1475108230
499,432001,TROUTPEPE,1.0,USD,16.2375,1475108230
500,432005,HAIRPEPE,2.0,USD,5.7156,1475112962
501,432007,LIAMPEPE,1.0,USD,4.33,1475113682
502,432007,LIAMPEPE,1.0,USD,4.33,1475113682
503,432009,PEPECRYSTAL,1.0,USD,4.33,1475115244
504,432014,TROUTPEPE,1.0,USD,15.155000000000001,1475118466
505,432014,PEPELLUM,1.0,USD,8.66,1475118466
506,432015,PEPEPOPE,1.0,USD,16.2375,1475119456
507,432018,PEPEGUN,1.0,USD,4.1135,1475122024
508,432019,HEISENPEPE,3.0,USD,9.4827,1475123543
509,432019,USD,12.99,BARRYPEPE,1.0,1475123543
510,432019,KEISERPEPE,2.0,USD,2.8578,1475123543
511,432019,PEPEPOPE,1.0,USD,17.32,1475123543
512,432019,BARRYPEPE,1.0,USD,12.99,1475123543
513,432019,DARKPILLPEPE,1.0,USD,20.351000000000003,1475123543
514,432020,UFOPEPE,1.0,USD,1.7320000000000002,1475123653
515,432028,RAREMRROBOT,4.0,USD,17.32,1475127976
516,432028,PEPELLUM,2.0,USD,17.32,1475127976
517,432031,USD,3.4640000000000004,LEOPEPESCAM,1.0,1475129172
518,432045,BARRYPEPE,1.0,USD,10.45,1475137642
519,432053,USD,4.18,PEPEROSS,1.0,1475143782
520,432058,PEPEGATES,5.0,USD,16.72,1475146588
521,432059,HYIPPEPE,5.0,USD,5.580299999999999,1475146629
522,432064,HARAMPEPE,11.0,USD,0.96558,1475149869
523,432064,HARAMPEPE,40.0,USD,4.18,1475149869
524,432064,HARAMPEPE,4.0,USD,0.30096,1475149869
525,432064,HARAMPEPE,6.0,USD,0.55176,1475149869
526,432067,PEPECRYSTAL,1.0,USD,6.27,1475151550
527,432068,HARAMPEPE,5.0,USD,10.45,1475152026
528,432068,MAGICPEPEYE,1.0,USD,3.9709999999999996,1475152026
529,432098,BANANAPEPE,100.0,USD,0.418,1475165734
530,432099,TROUTPEPE,1.0,USD,15.674999999999999,1475167322
531,432099,USD,11.135519999999998,SHITCOINCARD,4.0,1475167322
532,432099,USD,83.6,RAREPEPE,1.0,1475167322
533,432099,USD,1.5883999999999998,GOXPEPE,1.0,1475167322
534,432101,BIGVERNPEPE,5.0,USD,2.09,1475167617
535,432101,USD,16.70328,SHITCOINCARD,6.0,1475167617
536,432106,PEPECASTRO,1.0,USD,3.344,1475169464
537,432106,TROUTPEPE,1.0,USD,16.72,1475169464
538,432106,PEPEROSS,1.0,USD,8.36,1475169464
539,432106,BIGVERNPEPE,1.0,USD,0.418,1475169464
540,432107,PONZIPEPE,1.0,USD,1.2539999999999998,1475169613
541,432107,USD,3.9291999999999994,SHITCOINCARD,2.0,1475169613
542,432108,TROUTPEPE,1.0,USD,17.765,1475169790
543,432111,PEPECASTRO,2.0,USD,6.688,1475170822
544,432111,SHITCOINCARD,1.0,USD,2.7838799999999995,1475170822
545,432111,ZEROWINGPEPE,2.0,USD,8.36,1475170822
546,432111,ZETAPEPE,2.0,USD,2.09,1475170822
547,432111,PHEONIXPEPE,4.0,USD,1.672,1475170822
548,432111,HEISENPEPE,2.0,USD,6.102799999999999,1475170822
549,432111,PEPEGUN,1.0,USD,4.0127999999999995,1475170822
550,432111,JONGPEPE,1.0,USD,209.0,1475170822
551,432111,BANANAPEPE,1000.0,USD,4.18,1475170822
552,432112,PEPELEPEW,1.0,USD,8.36,1475171342
553,432115,SEAMANPEPE,6.0,USD,7.524,1475172083
554,432115,PEPELEPEW,1.0,USD,8.36,1475172083
555,432117,PHEONIXPEPE,5.0,USD,2.09,1475176485
556,432117,GOXPEPE,6.0,USD,8.527199999999999,1475176485
557,432117,PEPECASTRO,2.0,USD,6.688,1475176485
558,432117,GOXPEPE,5.0,USD,7.105999999999999,1475176485
559,432118,PHEONIXPEPE,1.0,USD,0.418,1475177407
560,432120,BARRYPEPE,1.0,USD,14.211999999999998,1475178828
561,432121,PEPEPOPE,1.0,USD,16.72,1475179516
562,432126,ZETAPEPE,20.0,USD,16.72,1475184016
563,432126,USD,2.7838799999999995,SHITCOINCARD,1.0,1475184016
564,432126,USD,13.9194,SEAMANPEPE,10.0,1475184016
565,432131,TROUTPEPE,1.0,USD,13.584999999999999,1475187403
566,432131,HOMERPEPE,1.0,USD,104.5,1475187403
567,432131,DEXTERPEPE,1.0,USD,8.36,1475187403
568,432132,BARRYPEPE,1.0,USD,11.703999999999999,1475188005
569,432132,TROUTPEPE,1.0,USD,13.584999999999999,1475188005
570,432132,PEPEVIAGRA,1.0,USD,6.27,1475188005
571,432138,DARKPILLPEPE,1.0,USD,71.06,1475191299
572,432149,TROUTPEPE,1.0,USD,14.629999999999999,1475198269
573,432151,PEPELEPEW,3.0,USD,25.08,1475199150
574,432152,PEPEONECOIN,989000.0,USD,4.1340200000000005,1475199320
575,432154,PEPEGUN,1.0,USD,4.18,1475201048
576,432156,PEPENATION,1.0,USD,0.3762,1475201807
577,432156,PEPEJOINTSPH,1.0,USD,0.005434,1475201807
578,432157,PEPEPARTY,1.0,USD,0.836,1475202319
579,432158,USD,2.7838799999999995,SHITCOINCARD,1.0,1475202476
580,432159,THEARCHIPEPE,1.0,USD,10.45,1475205176
581,432165,JONGPEPE,1.0,USD,229.89999999999998,1475209604
582,432166,HARDPEPEFORK,1.0,USD,5.851999999999999,1475209705
583,432166,PHEONIXPEPE,1.0,USD,0.418,1475209705
584,432167,SEAMANPEPE,5.0,USD,6.9597,1475211223
585,432168,PEPEONECOIN,1000000.0,USD,8.36,1475211290
586,432169,SEAMANPEPE,1.0,USD,1.3919399999999997,1475212471
587,432200,PHEONIXPEPE,10.0,USD,4.22,1475234933
588,432200,PEPELEPEW,1.0,USD,5.063999999999999,1475234933
589,432200,DEXTERPEPE,1.0,USD,8.44,1475234933
590,432200,THEARCHIPEPE,1.0,USD,10.549999999999999,1475234933
591,432207,LORDKEK,0.0001,USD,2.11,1475241102
592,432212,PEPELEPEW,4.0,USD,20.255999999999997,1475243075
593,432222,PEPECASTRO,2.0,USD,6.752,1475248212
594,432235,PEPEPIZZA,1.0,USD,420.0,1475257086
595,432235,JUNSETHPEPE,1.0,USD,1.055,1475257086
596,432252,RARECOINMEME,1.0,USD,12.66,1475266127
597,432260,USD,0.14831683739999998,GOXPEPE,1.0,1475269789
598,432260,TROUTPEPE,1.0,USD,14.77,1475269789
599,432262,TROUTPEPE,1.0,USD,15.825,1475270380
600,432263,USD,2.3632,SHITCOINCARD,10.0,1475270602
601,432264,TROUTPEPE,1.0,USD,16.88,1475272404
602,432275,TROUTPEPE,1.0,USD,18.99,1475276715
603,432275,TROUTPEPE,1.0,USD,17.935,1475276715
604,432276,TROUTPEPE,1.0,USD,18.99,1475277212
605,432283,TROUTPEPE,1.0,USD,20.044999999999998,1475278923
606,432284,TROUTPEPE,1.0,USD,20.044999999999998,1475280107
607,432285,TROUTPEPE,1.0,USD,23.209999999999997,1475281234
608,432291,RARECOINMEME,1.0,USD,12.66,1475283558
609,432291,THEARCHIPEPE,1.0,USD,10.549999999999999,1475283558
610,432291,PEPECASTRO,2.0,USD,6.752,1475283558
611,432291,PEPELEPEW,3.0,USD,12.66,1475283558
612,432291,PHEONIXPEPE,5.0,USD,2.11,1475283558
613,432291,DEXTERPEPE,1.0,USD,8.862,1475283558
614,432291,DEXTERPEPE,1.0,USD,8.44,1475283558
615,432294,USD,2.11,TRUMPRARE,1.0,1475285168
616,432296,SHITCOINCARD,1.0,USD,1.055,1475286138
617,432296,SHITCOINCARD,1.0,USD,1.055,1475286138
618,432296,WINKELPEPE,1.0,USD,97.05999999999999,1475286138
619,432296,WINKELPEPE,1.0,USD,97.05999999999999,1475286138
620,432296,SHITCOINCARD,10.0,USD,2.3632,1475286138
621,432296,SHITCOINCARD,10.0,USD,2.3632,1475286138
622,432299,USD,4.241099999999999,PEPEBONGSPHP,67.0,1475287290
623,432300,PEPEBOY,6.0,USD,0.1266,1475288211
624,432311,USD,8.44,UFOPEPE,10.0,1475292198
625,432355,HYIPPEPE,1.0,USD,0.97455,1475317275
626,432359,TRIPPYPEPE,1.0,USD,7.3,1475319146
627,432361,UFOPEPE,1.0,USD,1.46,1475321588
628,432367,USD,2.28125,STILLPEPE,25.0,1475326059
629,432373,LORDKEK,1e-05,USD,0.1825,1475327813
630,432375,ZETAPEPE,25.0,USD,1.825,1475328267
631,432381,HILLARYPEPE,1.0,USD,1.46,1475332941
632,432402,TRIPPYPEPE,2.0,USD,14.6,1475341405
633,432413,PEPENATION,1.0,USD,0.32849999999999996,1475348277
634,432429,TRIPPYPEPE,1.0,USD,7.3,1475357735
635,432434,HYIPPEPE,3.0,USD,2.92365,1475361642
636,432440,SCARFACEPEPE,50.0,USD,4.9275,1475366030
637,432451,TRIPPYPEPE,5.0,USD,36.5,1475372205
638,432455,TROUTPEPE,2.0,USD,38.324999999999996,1475374424
639,432469,USD,0.73,SEAMANPEPE,1.0,1475380859
640,432469,SCARFACEPEPE,15.0,USD,1.47825,1475380859
641,432469,USD,7.446,SEAMANPEPE,51.0,1475380859
642,432469,USD,1.3139999999999998,SEAMANPEPE,9.0,1475380859
643,432496,SEAMANPEPE,4.0,USD,0.6496,1475392577
644,432514,USD,4.06,PEPEPOWERTWO,1.0,1475400974
645,432520,SEAMANPEPE,6.0,USD,0.9743999999999998,1475407209
646,432521,TRIPPYPEPE,2.0,USD,16.24,1475407637
647,432535,TIMETRAVELPP,1.0,USD,40.599999999999994,1475415963
648,432566,PEPEGOAT,10.0,USD,8.12,1475437432
649,432566,DABPEPE,750.0,USD,30.449999999999996,1475437432
650,432567,PONZIPEPE,8.0,USD,9.743999999999998,1475438715
651,432567,IMWITHPEPE,2.0,USD,1.9487999999999996,1475438715
652,432569,USD,3.045,ZEROWINGPEPE,1.0,1475440567
653,432589,SCARFACEPEPE,5.0,USD,0.5481,1475456487
654,432594,DABPEPE,100.0,USD,4.06,1475461225
655,432594,PEPECONDOM,21.0,USD,0.8525999999999999,1475461225
656,432597,USD,1.015,PEPEGOAT,1.0,1475461572
657,432598,RAREPEPE,1.0,USD,101.49999999999999,1475461924
658,432651,SHITCOINCARD,20.0,USD,38.5,1475493217
659,432658,USD,1.155,PEPEGOAT,1.0,1475497086
660,432703,USD,1.925,SHITCOINCARD,1.0,1475524673
661,432703,DARKPILLPEPE,1.0,USD,26.18,1475524673
662,432710,USD,7.7,PEPELEPEW,20.0,1475527398
663,432719,USD,9.625,TROUTPEPE,1.0,1475532854
664,432720,USD,8.6625,TROUTPEPE,1.0,1475533101
665,432723,PTSDPEPE,1.0,USD,3.85,1475534168
666,432735,USD,0.1925,OPPPEPE,1.0,1475541446
667,432744,DABPEPE,10.0,USD,0.385,1475549026
668,432762,TECHNOPEPE,1.0,USD,57.75,1475555424
669,432784,USD,123.42,RAREPEPE,3.0,1475565367
670,432784,USD,6.2832,DANKPEPE,4.0,1475565367
671,432784,USD,52.36,RAREPEPE,1.0,1475565367
672,432784,USD,11.623920000000002,DANKPEPE,4.0,1475565367
673,432784,USD,3.74,PEPEBREEDER,1.0,1475565367
674,432786,USD,1.4960000000000002,GOXPEPE,4.0,1475566893
675,432787,RAREPEPE,2.0,USD,74.80000000000001,1475566931
676,432799,SHITCOINCARD,1.0,USD,2.244,1475572183
677,432799,THEARCHIPEPE,1.0,USD,9.350000000000001,1475572183
678,432799,GOXPEPE,10.0,USD,3.74,1475572183
679,432801,PEPELEPEW,1.0,USD,3.74,1475572521
680,432802,HARAMPEPE,4.0,USD,1.4212,1475574118
681,432802,GRIMPEPE,1.0,USD,18.700000000000003,1475574118
682,432814,SHITCOINCARD,4.0,USD,8.976,1475578311
683,432816,PEPEBOY,2.0,USD,0.7480000000000001,1475580764
684,432816,STILLPEPE,1.0,USD,0.37400000000000005,1475580764
685,432816,ZETAPEPE,1.0,USD,0.37400000000000005,1475580764
686,432816,SCARFACEPEPE,5.0,USD,0.5049,1475580764
687,432854,USD,7.48,TROUTPEPE,1.0,1475606483
688,432855,GOXPEPE,7.0,USD,2.618,1475606577
689,432865,USD,74.80000000000001,TECHNOPEPE,1.0,1475613114
690,432865,USD,1.87,RAREMRROBOT,1.0,1475613114
691,432867,USD,7.48,TROUTPEPE,1.0,1475613546
692,432905,TENPINPUTIN,1.0,USD,14.96,1475634321
693,432905,FSBPUTINPEPE,1.0,USD,14.96,1475634321
694,432905,DOGGYPUTIN,1.0,USD,14.96,1475634321
695,432905,PUTINPEPE,1.0,USD,14.96,1475634321
696,432905,NOFUCKSPUTIN,1.0,USD,14.96,1475634321
697,432911,USD,56.1,RAREPEPE,1.0,1475637901
698,432923,USD,1.7952000000000001,IMWITHPEPE,20.0,1475642133
699,432946,USD,4.8180000000000005,SHITCOINCARD,10.0,1475651588
700,432978,REDPUTINPEPE,1.0,USD,118.25999999999999,1475672941
701,432985,USD,4.38,PEPEKACHU,1.0,1475675864
702,432986,USD,0.438,WEAREALLPEPE,2.0,1475675872
703,432992,TROUTPEPE,2.0,USD,39.858,1475681018
704,433001,USD,0.438,SHITCOINCARD,1.0,1475685164
705,433005,GOXPEPE,1.0,USD,0.438,1475687183
706,433015,GOXPEPE,1.0,USD,0.438,1475690222
707,433015,PEPEKACHU,1.0,USD,7.884,1475690222
708,433016,PEPEPARTY,1.0,USD,0.876,1475690833
709,433035,MARVINPEPE,1.0,USD,21.9,1475702307
710,433056,SANDWICHPEPE,3.0,USD,4.3362,1475711090
711,433091,DANKPEPE,2.0,USD,3.6792,1475730834
712,433092,HEISENPEPE,1.0,USD,2.19,1475731622
713,433094,GOXPEPE,25.0,USD,10.95,1475732570
714,433108,PEPEBOY,2.0,USD,1.74,1475740982
715,433108,LUCKYPEPE,10.0,USD,0.348,1475740982
716,433108,JUNSETHPEPE,2.0,USD,2.175,1475740982
717,433108,SCARFACEPEPE,3.0,USD,0.35235,1475740982
718,433108,PEPECONDOM,2.0,USD,0.087,1475740982
719,433108,STILLPEPE,1.0,USD,0.435,1475740982
720,433108,PEPEONECOIN,10.0,USD,1.7399999999999999e-06,1475740982
721,433111,USD,10.875,MARVINPEPE,1.0,1475742723
722,433117,GURUPEPE,1.0,USD,1.5224999999999997,1475745526
723,433118,PEPEJOINTSPH,3.0,USD,0.016964999999999997,1475746547
724,433118,STILLPEPE,2.0,USD,0.87,1475746547
725,433140,USD,0.15225,GURUPEPE,10.0,1475758726
726,433140,USD,1.1614499999999999,HYIPPEPE,1.0,1475758726
727,433140,USD,5.22,PONZIPEPE,240.0,1475758726
728,433140,USD,5.22,PONZIPEPE,8.0,1475758726
729,433140,USD,5.22,PONZIPEPE,24.0,1475758726
730,433162,LUCKYPEPE,45.0,USD,1.5659999999999998,1475769590
731,433180,USD,4.35,PEPELEPEW,2.0,1475777104
732,433181,MARVINPEPE,1.0,USD,19.575,1475777559
733,433188,PEPENOPOULOS,1.0,USD,108.74999999999999,1475779297
734,433198,SANDWICHPEPE,3.0,USD,4.3065,1475789423
735,433198,USD,13.049999999999999,DOGGYPUTIN,1.0,1475789423
736,433198,USD,8.7,DOGGYPUTIN,1.0,1475789423
737,433199,USD,13.049999999999999,TENPINPUTIN,1.0,1475790497
738,433199,USD,13.049999999999999,NOFUCKSPUTIN,1.0,1475790497
739,433199,USD,13.049999999999999,FSBPUTINPEPE,1.0,1475790497
740,433199,USD,13.049999999999999,PUTINPEPE,1.0,1475790497
741,433206,USD,2.175,RARECOINMEME,1.0,1475793746
742,433207,BIGVERNPEPE,3.0,USD,1.305,1475793927
743,433207,EYEOFTHEPEPE,2.0,USD,6.96,1475793927
744,433207,PEPECONDOM,13.0,USD,0.5655,1475793927
745,433207,DANKPEPE,1.0,USD,1.8269999999999997,1475793927
746,433207,PONZIPEPE,32.0,USD,0.696,1475793927
747,433209,STILLPEPE,1.0,USD,0.435,1475795463
748,433214,PEPEONECOIN,1300.0,USD,0.0002262,1475797107
749,433221,TRUMPRARE,1.0,USD,2.4166666424999996,1475800198
750,433221,RAREPEPE,1.0,USD,104.39999999999999,1475800198
751,433221,USD,0.0087,PEPEONECOIN,1.0,1475800198
752,433221,HAIRPEPE,5.0,USD,13.702499999999999,1475800198
753,433221,PEPENATION,2.0,USD,4.35,1475800198
754,433221,TRUMPRARE,3.0,USD,8.700435,1475800198
755,433221,SHITCOINCARD,10.0,USD,13.049999999999999,1475800198
756,433221,PEPEPARTY,1.0,USD,14.485499999999998,1475800198
757,433221,GOXPEPE,2.0,USD,8.7,1475800198
758,433224,DANKPEPE,3.0,USD,5.481,1475801215
759,433224,PEPEKACHU,1.0,USD,8.7,1475801215
760,433224,STILLPEPE,10.0,USD,4.35,1475801215
761,433224,KEISERPEPE,1.0,USD,4.35,1475801215
762,433224,PEPEGOAT,1.0,USD,3.8714999999999997,1475801215
763,433236,SHITCOINCARD,1.0,USD,1.305,1475809153
764,433236,PONZIPEPE,8.0,USD,1.74,1475809153
765,433236,ZETAPEPE,1.0,USD,0.435,1475809153
766,433237,ZETAPEPE,3.0,USD,1.305,1475811021
767,433237,ZETAPEPE,7.0,USD,3.0449999999999995,1475811021
768,433237,PEPEVIAGRA,1.0,USD,6.089999999999999,1475811021
769,433244,USD,0.174,SHITCOINCARD,2.0,1475814272
770,433256,USD,61.800000000000004,RAREPEPE,1.0,1475825920
771,433274,USD,1.236,DANKPEPE,1.0,1475835734
772,433274,USD,3.708,MAGICPEPEYE,2.0,1475835734
773,433314,STILLPEPE,10.0,USD,4.12,1475855740
774,433319,CIRCLEOFPEPE,1.0,USD,2.884,1475858586
775,433321,INCREDIEPEPE,2.0,USD,5.768,1475859793
776,433326,PEPEKACHU,1.0,USD,8.24,1475864374
777,433329,HERNIAPEPE,4.0,USD,16.48,1475864835
778,433332,GOXPEPE,2.0,USD,7.416,1475868412
779,433332,HEISENPEPE,9.0,USD,18.54,1475868412
780,433338,ZETAPEPE,1.0,USD,0.41200000000000003,1475872394
781,433342,PEPEPHONEHOM,1.0,USD,2.472,1475873906
782,433342,JALAPEPE,1.0,USD,2.472,1475873906
783,433348,GOXPEPE,3.0,USD,12.36,1475876676
784,433357,PEPEJOINTSPH,1.0,USD,0.005356,1475881748
785,433357,BANANAPEPE,1.0,USD,0.00412,1475881748
786,433357,SCARFACEPEPE,1.0,USD,0.11124000000000002,1475881748
787,433387,DANKPEPE,1.0,USD,1.6480000000000001,1475897213
788,433390,PEPEBOY,1.0,USD,1.236,1475899211
789,433392,EYEOFTHEPEPE,8.0,USD,26.368000000000002,1475900874
790,433393,SANDWICHPEPE,5.0,USD,6.798,1475901308
791,433393,PUTINPEPE,1.0,USD,10.3,1475901308
792,433399,RAREPEPESS,1.0,USD,0.41200000000000003,1475904423
793,433412,WEAREALLPEPE,4.0,USD,2.3296,1475911125
794,433412,HARAMPEPE,1.0,USD,0.3952,1475911125
795,433413,USD,0.008324999999999999,FORTYTWOPEPE,1.0,1475911493
796,433431,JONGPEPE,1.0,USD,249.60000000000002,1475920112
797,433444,PEPEPHONEHOM,1.0,USD,2.496,1475926464
798,433456,CHERPEPEFOIL,1.0,USD,20.8,1475934540
799,433459,JALAPEPE,1.0,USD,2.496,1475935768
800,433478,UFOPEPE,1.0,USD,2.496,1475943731
801,433483,SHITCOINCARD,5.0,USD,5.2,1475945538
802,433487,ZETAPEPE,1.0,USD,0.41600000000000004,1475948631
803,433503,EYEOFTHEPEPE,1.0,USD,4.16,1475956795
804,433503,PEPEGOAT,10.0,USD,39.52,1475956795
805,433505,TROUTPEPE,1.0,USD,18.72,1475958469
806,433506,TROUTPEPE,1.0,USD,18.928,1475959345
807,433507,WHISKEYPEPE,2.0,USD,0.41600000000000004,1475959509
808,433507,HARAMPEPE,1.0,USD,0.3952,1475959509
809,433507,HARAMPEPE,1.0,USD,0.41600000000000004,1475959509
810,433507,BANEPEPE,1.0,USD,1.248,1475959509
811,433507,IMWITHPEPE,2.0,USD,1.6640000000000001,1475959509
812,433512,WHISKEYPEPE,3.0,USD,0.624,1475962131
813,433515,RAIRPEPE,1.0,USD,2.08,1475963006
814,433516,JACKPOTPEPE,1.0,USD,4.16,1475963453
815,433518,BANANAPEPE,3.0,USD,0.012480000000000002,1475963930
816,433521,PEPEJOINTSPH,3.0,USD,0.016224,1475966491
817,433523,SEAMANPEPE,4.0,USD,6.656000000000001,1475967277
818,433527,SHITCOINCARD,7.0,USD,8.736,1475968835
819,433527,USD,4.16,HERNIAPEPE,4.0,1475968835
820,433528,PEPECASTRO,1.0,USD,3.3280000000000003,1475969521
821,433530,USD,4.16,EGGPLANTPEPE,2.0,1475971124
822,433531,USD,4.16,MORPHEUSPEPE,1.0,1475971380
823,433540,JUNSETHPEPE,2.0,USD,2.08,1475976126
824,433541,SCARFACEPEPE,3.0,USD,0.33696000000000004,1475976992
825,433542,MOONPEPE,3.0,USD,0.16224,1475977692
826,433543,HARAMPEPE,1.0,USD,0.41600000000000004,1475978440
827,433550,PUTINPEPE,1.0,USD,10.816,1475983436
828,433550,WEAREALLPEPE,6.0,USD,3.4944,1475983436
829,433551,MOONPEPE,1.0,USD,0.05408000000000001,1475984443
830,433552,LUCKYPEPE,13.0,USD,0.37856,1475984538
831,433552,MOONPEPE,9.0,USD,0.48672,1475984538
832,433562,RAIRPEPE,1.0,USD,2.08,1475989863
833,433575,LUCKYPEPE,1.0,USD,0.0294,1475998397
834,433583,LUCKYPEPE,1.0,USD,0.0294,1476001875
835,433600,RAREPEPE,1.0,USD,94.5,1476010456
836,433600,RAREPEPE,1.0,USD,84.0,1476010456
837,433603,KEISERPEPE,11.0,USD,46.2,1476011135
838,433603,JUNSETHPEPE,39.0,USD,40.95,1476011135
839,433619,PUTINPEPE,1.0,USD,11.340000000000002,1476018964
840,433623,WHISKEYPEPE,10.0,USD,2.1,1476020766
841,433624,REPOPEPE,99.0,USD,0.0014057999999999998,1476021961
842,433624,SALTANDPEPE,1.0,USD,2.52,1476021961
843,433624,MOONPEPE,3.0,USD,1.6380000000000001,1476021961
844,433624,PRIVATEPEPE,1.0,USD,2.1,1476021961
845,433625,ZEROWINGPEPE,5.0,USD,10.5,1476022173
846,433638,TRUMPRARE,1.0,USD,3.33624669,1476030014
847,433638,TRUMPRARE,1.0,USD,3.3180000000000005,1476030014
848,433638,TRUMPRARE,1.0,USD,3.33624669,1476030014
849,433640,SHITCOINCARD,3.0,USD,3.7800000000000002,1476032212
850,433659,PEPEONECOIN,10000.0,USD,0.0012599999999999998,1476041598
851,433670,PEPEJOINTSPH,100.0,USD,0.546,1476045680
852,433671,PEPECONDOM,3.0,USD,0.2142,1476045858
853,433673,USD,525.0,RAREPEPEPRTY,1000.0,1476048212
854,433674,JUNSETHPEPE,3.0,USD,3.1500000000000004,1476048179
855,433674,JUNSETHPEPE,1.0,USD,1.05,1476048179
856,433675,RAREPEPEPRTY,1000.0,USD,525.0,1476049000
857,433675,SHITCOINCARD,3.0,USD,3.7800000000000002,1476049000
858,433677,SHITCOINCARD,7.0,USD,8.82,1476049921
859,433677,PEPEONECOIN,182827690.0,USD,23.03628894,1476049921
860,433681,RAREPEPEPRTY,500.0,USD,525.0,1476052015
861,433682,RAREPEPEPRTY,15.0,USD,15.75,1476052429
862,433685,RAREPEPEPRTY,52.0,USD,54.6,1476054842
863,433689,RAIRPEPE,2.0,USD,4.2,1476057159
864,433690,STILLPEPE,3.0,USD,3.7800000000000002,1476057399
865,433691,DARKPILLPEPE,1.0,USD,24.36,1476057604
866,433692,LORDKEK,0.003,USD,5.292000000000001,1476058957
867,433692,PEPEVIAGRA,1.0,USD,5.88,1476058957
868,433695,LUCKYPEPE,100.0,USD,2.94,1476061034
869,433698,RAREPEPEPRTY,250.0,USD,262.5,1476062064
870,433701,PUTINPEPE,1.0,USD,11.76,1476063931
871,433701,SANDWICHPEPE,1.0,USD,4.2,1476063931
872,433703,JUNSETHPEPE,2.0,USD,2.1,1476064434
873,433706,STILLPEPE,5.0,USD,5.670000000000001,1476071121
874,433708,RAREPEPEPRTY,200.0,USD,210.0,1476072375
875,433710,STILLPEPE,1.0,USD,1.26,1476072981
876,433710,ZEROWINGPEPE,1.0,USD,3.1500000000000004,1476072981
877,433710,JUNSETHPEPE,4.0,USD,4.2,1476072981
878,433714,RAREPEPEPRTY,60.0,USD,63.0,1476074178
879,433725,USD,4.2,HERNIAPEPE,4.0,1476079973
