,Block,Timestamp,CardName,NumCards,Payment,PriceUSD,PricePerPepe,NumberIssued
4067,443013,1481491948,RERERPERP,17.0,USD,12.81375,0.75375,111.0
6116,450253,1485521445,RERERPERP,1.0,USD,11.15,11.15,111.0
6719,451486,1486186871,RERERPERP,2.0,USD,6.715,3.3575,111.0
7798,453094,1487115838,RERERPERP,2.0,USD,18.18,9.09,111.0
8178,453424,1487314269,RERERPERP,4.0,USD,21.294,5.3235,111.0
8449,453572,1487397996,RERERPERP,1.0,USD,11.495999999999999,11.495999999999999,111.0
8484,453606,1487415449,RERERPERP,1.0,USD,17.3,17.3,111.0
8717,453751,1487501128,RERERPERP,4.0,USD,15.906,3.9765,111.0
8766,453793,1487529721,RERERPERP,1.0,USD,10.604000000000001,10.604000000000001,111.0
8838,453858,1487570582,RERERPERP,1.0,USD,10.604000000000001,10.604000000000001,111.0
9754,454952,1488181972,RERERPERP,2.0,USD,32.3,16.15,111.0
11590,457680,1489765485,RERERPERP,20.0,USD,140.72,7.0360000000000005,111.0
11601,457692,1489773153,RERERPERP,1.0,USD,15.4,15.4,111.0
11607,457700,1489778885,RERERPERP,5.0,USD,35.18,7.0360000000000005,111.0
11637,457725,1489795039,RERERPERP,2.0,USD,14.072,7.0360000000000005,111.0
11837,458091,1489999494,RERERPERP,13.0,USD,61.95735,4.76595,111.0
11906,458203,1490072050,RERERPERP,1.0,USD,14.0,14.0,111.0
15109,464094,1493499587,RERERPERP,5.0,USD,63.632275,12.726455,111.0
15603,465566,1494314194,RERERPERP,1.0,USD,22.9495,22.9495,111.0
15684,465918,1494516303,RERERPERP,2.0,USD,40.16459999999999,20.0823,111.0
16209,467470,1495387860,RERERPERP,2.0,USD,85.67936999999998,42.83968499999999,111.0
16210,467470,1495387860,RERERPERP,4.0,USD,171.35873999999995,42.83968499999999,111.0
16301,467770,1495556491,RERERPERP,9.0,USD,343.47285,38.16365,111.0
16563,468448,1495924042,RERERPERP,1.0,USD,34.48585,34.48585,111.0
16934,469776,1496615040,RERERPERP,6.0,USD,165.4566,27.5761,111.0
17690,472685,1498306497,RERERPERP,2.0,USD,102.23000000000002,51.11500000000001,111.0
18642,474898,1499574040,RERERPERP,1.0,USD,16.29625,16.29625,111.0
20697,477199,1500824230,RERERPERP,1.0,USD,16.671000000000006,16.671000000000006,111.0
25767,506241,1516994109,RERERPERP,3.0,USD,204.087,68.02900000000001,111.0
10142,455540,1488527216,RESERVPEPES,5.0,USD,4.948,0.9896,1000.0
10143,455542,1488528477,RESERVPEPES,5.0,USD,2.585,0.517,1000.0
10179,455655,1488588966,RESERVPEPES,3.0,USD,2.065932,0.6886439999999999,1000.0
10232,455696,1488612028,RESERVPEPES,3.0,USD,2.718,0.9059999999999999,1000.0
10274,455728,1488633281,RESERVPEPES,5.0,USD,3.0585,0.6117,1000.0
10291,455740,1488638437,RESERVPEPES,2.0,USD,1.2234,0.6117,1000.0
10300,455767,1488661150,RESERVPEPES,5.0,USD,3.0585,0.6117,1000.0
10334,455809,1488685302,RESERVPEPES,1.0,USD,0.560725,0.560725,1000.0
10335,455809,1488685302,RESERVPEPES,5.0,USD,2.54875,0.50975,1000.0
10389,455848,1488708400,RESERVPEPES,5.0,USD,3.69297,0.738594,1000.0
10523,456055,1488835080,RESERVPEPES,5.0,USD,3.764565,0.752913,1000.0
10542,456108,1488868474,RESERVPEPES,3.0,USD,2.258739,0.7529129999999999,1000.0
10543,456108,1488868474,RESERVPEPES,12.0,USD,9.034956,0.7529129999999999,1000.0
10644,456273,1488957312,RESERVPEPES,10.0,USD,7.18875,0.7188749999999999,1000.0
10690,456350,1489000877,RESERVPEPES,2.0,USD,1.37598,0.68799,1000.0
10709,456374,1489020710,RESERVPEPES,1.0,USD,0.68799,0.68799,1000.0
11240,457243,1489515268,RESERVPEPES,5.0,USD,2.690875,0.5381750000000001,1000.0
11241,457243,1489515268,RESERVPEPES,1.0,USD,0.5871,0.5871,1000.0
11242,457243,1489515268,RESERVPEPES,1.0,USD,0.5871,0.5871,1000.0
11326,457383,1489602370,RESERVPEPES,2.0,USD,1.31492,0.65746,1000.0
11620,457711,1489785706,RESERVPEPES,5.0,USD,2.19875,0.43975,1000.0
11929,458255,1490097234,RESERVPEPES,3.0,USD,2.0139150000000003,0.6713050000000002,1000.0
12278,458721,1490362327,RESERVPEPES,1.0,USD,0.8047850000000001,0.8047850000000001,1000.0
12775,459377,1490733039,RESERVPEPES,2.0,USD,2.36225,1.181125,1000.0
13416,460108,1491168345,RESERVPEPES,5.0,USD,6.9932500000000015,1.3986500000000004,1000.0
14087,461513,1491963225,RESERVPEPES,2.0,USD,2.5564,1.2782,1000.0
14189,461945,1492233956,RESERVPEPES,3.0,USD,3.85275,1.28425,1000.0
14604,462447,1492535040,RESERVPEPES,9.0,USD,11.823075,1.313675,1000.0
14742,462982,1492848330,RESERVPEPES,1.0,USD,1.3056,1.3056,1000.0
16095,467090,1495181745,RESERVPEPES,1.0,USD,6.035,6.035,1000.0
17352,471631,1497675851,RESERVPEPES,2.0,USD,9.786,4.893,1000.0
17448,471879,1497823850,RESERVPEPES,1.0,USD,5.6199,5.6199,1000.0
17544,472273,1498060016,RESERVPEPES,3.0,USD,15.78225,5.26075,1000.0
19222,476470,1500432640,RESERVPEPES,1.0,USD,3.4929,3.4929,1000.0
20377,477029,1500739496,RESERVPEPES,5.0,USD,25.3395,5.0679,1000.0
20431,477036,1500745057,RESERVPEPES,1.0,USD,5.067900000000002,5.067900000000002,1000.0
20689,477180,1500816968,RESERVPEPES,2.0,USD,10.0026,5.0013,1000.0
25561,498402,1512827877,RESERVPEPES,2.0,USD,62.3754,31.1877,1000.0
12062,458465,1490215803,RESURKEKTION,5.0,USD,4.4860000000000015,0.8972000000000001,1337.0
12064,458467,1490217133,RESURKEKTION,5.0,USD,3.25235,0.65047,1337.0
12065,458467,1490217133,RESURKEKTION,15.0,USD,9.75705,0.65047,1337.0
12070,458469,1490218223,RESURKEKTION,10.0,USD,6.5047,0.65047,1337.0
12071,458470,1490219382,RESURKEKTION,7.0,USD,4.5532900000000005,0.6504700000000001,1337.0
12073,458472,1490220510,RESURKEKTION,58.0,USD,37.72726,0.65047,1337.0
12075,458473,1490221513,RESURKEKTION,2.0,USD,1.5700999999999998,0.7850499999999999,1337.0
12076,458476,1490223230,RESURKEKTION,2.0,USD,1.5700999999999998,0.7850499999999999,1337.0
12080,458481,1490225630,RESURKEKTION,2.0,USD,1.5700999999999998,0.7850499999999999,1337.0
12083,458482,1490225929,RESURKEKTION,6.0,USD,4.710299999999998,0.7850499999999997,1337.0
12094,458486,1490228537,RESURKEKTION,8.0,USD,6.2803999999999975,0.7850499999999998,1337.0
12114,458501,1490237194,RESURKEKTION,2.0,USD,1.5700999999999998,0.7850499999999999,1337.0
12140,458509,1490242368,RESURKEKTION,1.0,USD,0.7850499999999999,0.7850499999999999,1337.0
12150,458521,1490251905,RESURKEKTION,2.0,USD,1.5700999999999998,0.7850499999999999,1337.0
12184,458619,1490307603,RESURKEKTION,10.0,USD,8.889999999999997,0.8889999999999997,1337.0
12197,458646,1490321906,RESURKEKTION,3.0,USD,2.667,0.8889999999999999,1337.0
12437,458934,1490479977,RESURKEKTION,10.0,USD,8.146380899999999,0.8146380899999999,1337.0
12438,458934,1490479977,RESURKEKTION,2.0,USD,1.62922,0.8146100000000001,1337.0
12439,458934,1490479977,RESURKEKTION,4.0,USD,3.269676,0.817419,1337.0
12443,458939,1490482507,RESURKEKTION,58.0,USD,47.24738,0.8146100000000001,1337.0
12554,459079,1490560254,RESURKEKTION,1.0,USD,1.1749500000000002,1.1749500000000002,1337.0
12660,459169,1490612006,RESURKEKTION,2.0,USD,2.5914,1.2957,1337.0
12845,459440,1490775177,RESURKEKTION,26.0,USD,21.66684,0.83334,1337.0
12908,459536,1490833762,RESURKEKTION,30.0,USD,25.0002,0.83334,1337.0
13008,459636,1490883527,RESURKEKTION,3.0,USD,2.2554900000000004,0.7518300000000001,1337.0
13662,460472,1491375113,RESURKEKTION,3.0,USD,2.49546,0.8318200000000001,1337.0
13759,460742,1491529633,RESURKEKTION,4.0,USD,2.72536,0.68134,1337.0
13761,460742,1491529633,RESURKEKTION,3.0,USD,3.582414,1.194138,1337.0
13907,461170,1491772250,RESURKEKTION,2.0,USD,1.2420639999999998,0.6210319999999999,1337.0
13916,461175,1491775500,RESURKEKTION,5.0,USD,3.1051599999999997,0.6210319999999999,1337.0
13968,461214,1491798291,RESURKEKTION,1.0,USD,0.6210319999999999,0.6210319999999999,1337.0
14049,461380,1491888339,RESURKEKTION,1.0,USD,0.6033010000000001,0.6033010000000001,1337.0
14088,461513,1491963225,RESURKEKTION,2.0,USD,1.385104,0.6925520000000001,1337.0
14090,461515,1491963766,RESURKEKTION,2.0,USD,1.385104,0.6925520000000001,1337.0
14428,462176,1492370835,RESURKEKTION,2.0,USD,0.8733780000000001,0.4366890000000001,1337.0
14431,462182,1492374883,RESURKEKTION,9.0,USD,3.930201,0.4366890000000001,1337.0
14440,462189,1492377209,RESURKEKTION,10.0,USD,4.36689,0.43668900000000005,1337.0
14481,462237,1492403101,RESURKEKTION,79.0,USD,34.498431,0.436689,1337.0
14911,463243,1492993460,RESURKEKTION,1.0,USD,0.67795,0.67795,1337.0
14965,463369,1493082237,RESURKEKTION,100.0,USD,44.0451,0.44045100000000004,1337.0
15179,464200,1493559134,RESURKEKTION,2.0,USD,1.3132860000000002,0.6566430000000001,1337.0
15212,464262,1493593198,RESURKEKTION,1.0,USD,0.6566430000000001,0.6566430000000001,1337.0
16256,467668,1495501488,RESURKEKTION,1.0,USD,15.72648,15.72648,1337.0
16296,467751,1495546618,RESURKEKTION,1.0,USD,27.580972999999997,27.580972999999997,1337.0
16618,468520,1495964226,RESURKEKTION,1.0,USD,14.825937,14.825937,1337.0
16619,468520,1495964226,RESURKEKTION,1.0,USD,25.51129700000001,25.51129700000001,1337.0
16727,468824,1496126898,RESURKEKTION,1.0,USD,17.408685000000002,17.408685000000002,1337.0
17052,470346,1496916869,RESURKEKTION,7.0,USD,26.971034999999997,3.8530050000000005,1337.0
17245,471196,1497421430,RESURKEKTION,10.0,USD,31.83375,3.183375,1337.0
17758,472936,1498471583,RESURKEKTION,5.0,USD,15.698475,3.139695,1337.0
18341,474490,1499337726,RESURKEKTION,28.0,USD,91.23114,3.258255,1337.0
20235,476946,1500695704,RESURKEKTION,20.0,USD,54.663000000000004,2.73315,1337.0
20818,477223,1500837619,RESURKEKTION,30.0,USD,95.0247,3.1674900000000004,1337.0
21176,477606,1501041762,RESURKEKTION,2.0,USD,8.79,4.395,1337.0
21511,478060,1501300076,RESURKEKTION,1.0,USD,2.144394,2.144394,1337.0
21893,479038,1501863203,RESURKEKTION,1.0,USD,2.051028,2.051028,1337.0
23501,483632,1504610064,RESURKEKTION,1.0,USD,2.066,2.066,1337.0
23625,484102,1504835100,RESURKEKTION,1.0,USD,2.1698,2.1698,1337.0
23918,485476,1505520847,RESURKEKTION,1.0,USD,0.932778,0.932778,1337.0
24395,488099,1507023717,RESURKEKTION,9.0,USD,11.135718,1.2373020000000001,1337.0
24691,489345,1507725256,RESURKEKTION,2.0,USD,2.0340540000000003,1.017027,1337.0
24849,490017,1508096738,RESURKEKTION,2.0,USD,15.498934000000002,7.749467000000001,1337.0
25268,494801,1510931886,RESURKEKTION,2.0,USD,13.123500000000002,6.561750000000001,1337.0
1966,435059,1476934778,RETROPEPE,1.0,USD,2.055,2.055,542.0
2116,435288,1477074549,RETROPEPE,2.0,USD,3.67,1.835,542.0
2223,435494,1477182978,RETROPEPE,2.0,USD,4.11,2.055,542.0
2790,437163,1478162808,RETROPEPE,1.0,USD,1.1271,1.1271,542.0
2838,437269,1478225794,RETROPEPE,1.0,USD,1.156,1.156,542.0
3682,441003,1480352678,RETROPEPE,1.0,USD,2.0293639999999997,2.0293639999999997,542.0
4435,444339,1482275037,RETROPEPE,1.0,USD,1.7477676999999998,1.7477676999999998,542.0
4440,444339,1482275037,RETROPEPE,1.0,USD,1.7477699999999998,1.7477699999999998,542.0
5081,447479,1484051745,RETROPEPE,1.0,USD,0.5128050000000001,0.5128050000000001,542.0
11488,457567,1489706672,RETROPEPE,2.0,USD,9.2176,4.6088,542.0
11490,457567,1489706672,RETROPEPE,1.0,USD,4.115,4.115,542.0
16348,467926,1495643470,RETROPEPE,2.0,USD,107.264,53.632,542.0
19116,475897,1500110319,RETROPEPE,1.0,USD,15.740666,15.740666,542.0
20035,476911,1500676377,RETROPEPE,2.0,USD,51.12429,25.562145,542.0
5966,450005,1485384847,REVOLUCIONAR,3.0,USD,26.925,8.975,101.0
19915,476895,1500670069,REVOLUCIONAR,1.0,USD,71.925,71.925,101.0
19976,476903,1500672766,REVOLUCIONAR,1.0,USD,303.681735,303.681735,101.0
20686,477179,1500816350,REVOLUCIONAR,1.0,USD,166.71,166.71,101.0
25468,496540,1511885885,REVOLUCIONAR,1.0,USD,312.96408,312.96408,101.0
2030,435152,1476992373,REYPEPE,10.0,USD,26.67,2.6670000000000003,100.0
2089,435204,1477027998,REYPEPE,1.0,USD,2.667,2.667,100.0
3200,438643,1479002194,REYPEPE,1.0,USD,1.5659999999999998,1.5659999999999998,100.0
3265,438827,1479109660,REYPEPE,2.0,USD,3.228,1.614,100.0
4633,445140,1482721695,REYPEPE,2.0,USD,2.8640000000000003,1.4320000000000002,100.0
5630,448963,1484835235,REYPEPE,2.0,USD,3.51,1.755,100.0
5742,449326,1485007392,REYPEPE,5.0,USD,9.044999999999998,1.809,100.0
6552,450968,1485914162,REYPEPE,13.0,USD,34.163999999999994,2.628,100.0
8900,453895,1487590557,REYPEPE,1.0,USD,6.84,6.84,100.0
8970,454002,1487659545,REYPEPE,1.0,USD,6.84,6.84,100.0
11369,457441,1489634881,REYPEPE,10.0,USD,66.672,6.6671999999999985,100.0
11383,457449,1489642370,REYPEPE,1.0,USD,8.774999999999999,8.774999999999999,100.0
16854,469486,1496466048,REYPEPE,1.0,USD,37.60740000000001,37.60740000000001,100.0
20032,476911,1500676377,REYPEPE,10.0,USD,287.7,28.77,100.0
1165,434142,1476348674,RGBPEPE,10.0,USD,13.38,1.338,1000.0
1715,434759,1476749860,RGBPEPE,1.0,USD,1.6920000000000002,1.6920000000000002,1000.0
1997,435100,1476965457,RGBPEPE,1.0,USD,1.143,1.143,1000.0
2680,436952,1478029703,RGBPEPE,20.0,USD,5.64,0.282,1000.0
2734,437025,1478086042,RGBPEPE,2.0,USD,0.544,0.272,1000.0
3326,439071,1479237400,RGBPEPE,1.0,USD,0.61,0.61,1000.0
3920,442148,1481012811,RGBPEPE,6.0,USD,5.43,0.905,1000.0
4623,444992,1482649016,RGBPEPE,2.0,USD,1.3299999999999998,0.6649999999999999,1000.0
5164,447877,1484257602,RGBPEPE,4.0,USD,1.158,0.2895,1000.0
5312,448249,1484457536,RGBPEPE,11.0,USD,2.53,0.23,1000.0
5313,448249,1484457536,RGBPEPE,4.0,USD,1.2,0.3,1000.0
5315,448249,1484457536,RGBPEPE,5.0,USD,5.0,1.0,1000.0
5316,448252,1484458434,RGBPEPE,20.0,USD,1.0,0.05,1000.0
5461,448592,1484636001,RGBPEPE,9.0,USD,2.07,0.23,1000.0
5463,448592,1484636001,RGBPEPE,5.0,USD,1.5,0.3,1000.0
5955,449939,1485352248,RGBPEPE,6.0,USD,0.33059999999999995,0.05509999999999999,1000.0
6430,450769,1485799810,RGBPEPE,2.0,USD,2.3920000000000003,1.1960000000000002,1000.0
6733,451517,1486206609,RGBPEPE,100.0,USD,17.98,0.17980000000000002,1000.0
6734,451520,1486207656,RGBPEPE,150.0,USD,26.97,0.1798,1000.0
6988,452095,1486552967,RGBPEPE,15.0,USD,12.591,0.8393999999999999,1000.0
7423,452699,1486906350,RGBPEPE,2.0,USD,3.28,1.64,1000.0
8173,453424,1487314269,RGBPEPE,10.0,USD,21.294,2.1294,1000.0
8331,453509,1487359752,RGBPEPE,1.0,USD,3.7362,3.7362,1000.0
9371,454581,1487993584,RGBPEPE,1.0,USD,2.67342,2.67342,1000.0
10009,455399,1488436780,RGBPEPE,10.0,USD,24.31,2.431,1000.0
10458,455933,1488760516,RGBPEPE,5.0,USD,9.981,1.9962,1000.0
11233,457202,1489495436,RGBPEPE,1.0,USD,1.232,1.232,1000.0
11327,457383,1489602370,RGBPEPE,1.0,USD,0.9259999999999999,0.9259999999999999,1000.0
11406,457454,1489643906,RGBPEPE,4.0,USD,3.7039999999999997,0.9259999999999999,1000.0
12477,458962,1490499797,RGBPEPE,3.0,USD,4.2135,1.4045,1000.0
12888,459500,1490809031,RGBPEPE,1.0,USD,2.193,2.193,1000.0
13206,459909,1491057996,RGBPEPE,1.0,USD,2.1185,2.1185,1000.0
17679,472617,1498258711,RGBPEPE,2.0,USD,10.843,5.4215,1000.0
19836,476881,1500655994,RGBPEPE,10.0,USD,71.925,7.1925,1000.0
21710,478483,1501548054,RGBPEPE,2.0,USD,21.167978832,10.583989416,1000.0
23306,482675,1504116769,RGBPEPE,5.0,USD,57.95199,11.590398,1000.0
25383,495543,1511326682,RGBPEPE,3.0,USD,3.79185,1.26395,1000.0
25438,496001,1511593877,RGBPEPE,1.0,USD,1.2777500000000002,1.2777500000000002,1000.0
10002,455390,1488434679,RICHPEPE,2.0,USD,1.619046,0.809523,100000.0
10172,455629,1488573612,RICHPEPE,1.0,USD,0.6886439999999999,0.6886439999999999,100000.0
10414,455895,1488735146,RICHPEPE,1.0,USD,0.738594,0.738594,100000.0
10421,455900,1488738719,RICHPEPE,3.0,USD,2.215782,0.738594,100000.0
10670,456342,1488998438,RICHPEPE,2.0,USD,1.290708,0.645354,100000.0
10994,456800,1489267432,RICHPEPE,5.0,USD,0.5838,0.11675999999999999,100000.0
11131,457010,1489379451,RICHPEPE,4.0,USD,0.5361999999999999,0.13404999999999995,100000.0
11139,457010,1489379451,RICHPEPE,4.0,USD,0.5361999999999999,0.13404999999999995,100000.0
11521,457582,1489713057,RICHPEPE,8.0,USD,0.92176,0.11522,100000.0
11855,458121,1490016277,RICHPEPE,1.0,USD,0.101371,0.101371,100000.0
12271,458721,1490362327,RICHPEPE,5.0,USD,0.7594450000000001,0.15188900000000002,100000.0
12778,459385,1490736804,RICHPEPE,10.0,USD,2.87765,0.287765,100000.0
12993,459604,1490869377,RICHPEPE,10.0,USD,2.65119,0.265119,100000.0
13097,459753,1490956462,RICHPEPE,10.0,USD,2.84817,0.284817,100000.0
14438,462185,1492375880,RICHPEPE,2.0,USD,0.4411,0.22055,100000.0
14525,462286,1492433804,RICHPEPE,5.0,USD,1.1725,0.2345,100000.0
14615,462483,1492555282,RICHPEPE,100.0,USD,11.9425,0.119425,100000.0
14782,463109,1492918273,RICHPEPE,3.0,USD,0.3264,0.1088,100000.0
14813,463164,1492953895,RICHPEPE,100.0,USD,11.375,0.11375,100000.0
14867,463239,1492992405,RICHPEPE,1.0,USD,0.11375,0.11375,100000.0
14909,463243,1492993460,RICHPEPE,1.0,USD,0.11375,0.11375,100000.0
14991,463570,1493199473,RICHPEPE,3.0,USD,0.3194250000000001,0.10647500000000004,100000.0
15002,463613,1493223888,RICHPEPE,1.0,USD,0.08517999999999999,0.08517999999999999,100000.0
15211,464262,1493593198,RICHPEPE,1.0,USD,0.083733,0.083733,100000.0
15646,465748,1494417310,RICHPEPE,99.0,USD,13.281740999999998,0.13415899999999994,100000.0
15746,466100,1494623500,RICHPEPE,4.0,USD,0.5516,0.1379,100000.0
16865,469492,1496467387,RICHPEPE,1.0,USD,0.396967,0.396967,100000.0
17516,472210,1498021095,RICHPEPE,50.0,USD,17.287,0.34574,100000.0
17686,472640,1498276364,RICHPEPE,5.0,USD,2.1686,0.43372,100000.0
17709,472789,1498364229,RICHPEPE,49.0,USD,20.037080000000003,0.4089200000000001,100000.0
17772,472946,1498473810,RICHPEPE,10.0,USD,3.2202,0.32202000000000003,100000.0
17845,473182,1498620425,RICHPEPE,1.0,USD,0.34826,0.34826,100000.0
20188,476935,1500689513,RICHPEPE,5.0,USD,1.078875,0.215775,100000.0
20350,477027,1500738581,RICHPEPE,85.0,USD,28.718100000000003,0.33786000000000005,100000.0
20351,477027,1500738581,RICHPEPE,24.0,USD,6.081480000000001,0.25339500000000004,100000.0
20352,477027,1500738581,RICHPEPE,100.0,USD,33.786,0.33786,100000.0
20738,477213,1500832621,RICHPEPE,100.0,USD,33.34200000000001,0.3334200000000001,100000.0
20944,477323,1500888538,RICHPEPE,10.0,USD,2.5720300000000003,0.257203,100000.0
21162,477598,1501037753,RICHPEPE,3.0,USD,0.604029,0.201343,100000.0
21623,478349,1501468211,RICHPEPE,20.0,USD,4.19064,0.20953200000000002,100000.0
21879,478959,1501828478,RICHPEPE,1.0,USD,0.186371,0.186371,100000.0
22720,481218,1503127189,RICHPEPE,2.0,USD,0.3045,0.15225,100000.0
24654,489339,1507721368,RICHPEPE,10.0,USD,1.54095,0.154095,100000.0
4140,443195,1481587699,RICHPEPEPOOR,1.0,USD,6.209999999999999,6.209999999999999,100.0
4211,443557,1481792662,RICHPEPEPOOR,1.0,USD,3.435,3.435,100.0
4307,444027,1482088329,RICHPEPEPOOR,1.0,USD,4.38,4.38,100.0
5565,448893,1484804568,RICHPEPEPOOR,1.0,USD,6.965,6.965,100.0
6646,451172,1486006400,RICHPEPEPOOR,1.0,USD,1.77,1.77,100.0
7702,453061,1487097616,RICHPEPEPOOR,1.0,USD,15.68,15.68,100.0
18647,474906,1499579460,RICHPEPEPOOR,1.0,USD,14.3407,14.3407,100.0
1757,434832,1476785893,RICKANDPEPE,1.0,USD,14.525000000000002,14.525000000000002,10.0
22833,481476,1503290700,RICKANDPEPE,1.0,USD,853.5,853.5,10.0
20967,477367,1500908023,RICKYPEPE,1.0,USD,6.7685,6.7685,500.0
20970,477369,1500909365,RICKYPEPE,2.0,USD,27.074,13.537,500.0
21109,477525,1500993802,RICKYPEPE,3.0,USD,47.6865,15.8955,500.0
21711,478483,1501548054,RICKYPEPE,1.0,USD,5.292000000000002,5.292000000000002,500.0
21911,479111,1501900543,RICKYPEPE,1.0,USD,5.4259999999999975,5.4259999999999975,500.0
22277,479969,1502388209,RICKYPEPE,5.0,USD,37.04902499999999,7.409804999999999,500.0
22287,480036,1502428636,RICKYPEPE,1.0,USD,13.337648999999999,13.337648999999999,500.0
22332,480191,1502528827,RICKYPEPE,2.0,USD,25.974,12.987,500.0
20984,477380,1500913418,RINGITPEPE,4.0,USD,32.4888,8.1222,500.0
21038,477431,1500942106,RINGITPEPE,1.0,USD,10.15275,10.15275,500.0
22472,480724,1502851348,RINGITPEPE,1.0,USD,5.981399999999999,5.981399999999999,500.0
25565,498435,1512844879,RINGITPEPE,1.0,USD,41.5836,41.5836,500.0
25577,498737,1512996344,RINGITPEPE,1.0,USD,46.38777,46.38777,500.0
23182,482382,1503947510,RINGOFPEPE,3.0,USD,153.63,51.21,100.0
23183,482382,1503947510,RINGOFPEPE,2.0,USD,102.42,51.21,100.0
23736,484397,1504985061,RINGOFPEPE,1.0,USD,36.72,36.72,100.0
23738,484397,1504985061,RINGOFPEPE,1.0,USD,36.72,36.72,100.0
12215,458661,1490327680,ROBOTPEPE,1.0,USD,2.2352,2.2352,276.0
12388,458865,1490441217,ROBOTPEPE,5.0,USD,12.3596,2.47192,276.0
12454,458951,1490494474,ROBOTPEPE,1.0,USD,2.47192,2.47192,276.0
12628,459135,1490593914,ROBOTPEPE,1.0,USD,2.9541600000000003,2.9541600000000003,276.0
13347,460020,1491119065,ROBOTPEPE,2.0,USD,7.903644000000001,3.951822,276.0
13579,460337,1491292742,ROBOTPEPE,5.0,USD,16.2393,3.2478599999999997,276.0
15313,464695,1493845804,ROBOTPEPE,7.0,USD,23.039604,3.291372,276.0
22026,479588,1502158943,ROBOTPEPE,2.0,USD,23.606592000000003,11.803296000000001,276.0
11608,457700,1489778885,ROCKINGPEPE,4.0,USD,5.065919999999998,1.2664799999999998,1000.0
11616,457704,1489783197,ROCKINGPEPE,2.0,USD,3.1662,1.5831,1000.0
11622,457716,1489787316,ROCKINGPEPE,4.0,USD,4.9252,1.2313,1000.0
11623,457716,1489787316,ROCKINGPEPE,10.0,USD,8.795,0.8795,1000.0
11647,457745,1489803888,ROCKINGPEPE,1.0,USD,1.5831,1.5831,1000.0
11747,457880,1489879471,ROCKINGPEPE,2.0,USD,2.7288,1.3644,1000.0
11767,457904,1489893376,ROCKINGPEPE,1.0,USD,1.3644,1.3644,1000.0
12436,458934,1490479977,ROCKINGPEPE,1.0,USD,2.5281,2.5281,1000.0
13992,461273,1491834133,ROCKINGPEPE,1.0,USD,3.1460730000000003,3.1460730000000003,1000.0
14447,462198,1492381542,ROCKINGPEPE,1.0,USD,4.11,4.11,1000.0
14455,462200,1492384442,ROCKINGPEPE,1.0,USD,4.11,4.11,1000.0
15882,466397,1494783418,ROCKINGPEPE,1.0,USD,7.086239999999999,7.086239999999999,1000.0
17398,471733,1497732195,ROCKINGPEPE,2.0,USD,26.197776,13.098888,1000.0
20791,477219,1500836223,ROCKINGPEPE,28.0,USD,235.984,8.427999999999999,1000.0
22017,479587,1502158243,ROCKINGPEPE,2.0,USD,20.655768,10.327884,1000.0
23816,484763,1505185176,ROCKINGPEPE,3.0,USD,12.6264,4.2088,1000.0
2021,435133,1476983428,ROLLINGPEPE,1.0,USD,3.81,3.81,100.0
2037,435161,1477001457,ROLLINGPEPE,2.0,USD,3.81,1.905,100.0
2052,435178,1477012850,ROLLINGPEPE,1.0,USD,3.81,3.81,100.0
2313,435689,1477300022,ROLLINGPEPE,1.0,USD,3.83,3.83,100.0
2931,437536,1478400264,ROLLINGPEPE,1.0,USD,2.67,2.67,100.0
3204,438652,1479007076,ROLLINGPEPE,1.0,USD,1.305,1.305,100.0
3206,438652,1479007076,ROLLINGPEPE,4.0,USD,5.22,1.305,100.0
3274,438828,1479110122,ROLLINGPEPE,1.0,USD,1.345,1.345,100.0
4677,445213,1482770749,ROLLINGPEPE,1.0,USD,2.55,2.55,100.0
5446,448583,1484631310,ROLLINGPEPE,1.0,USD,2.0,2.0,100.0
7109,452351,1486691350,ROLLINGPEPE,2.0,USD,6.28,3.14,100.0
8462,453593,1487407406,ROLLINGPEPE,10.0,USD,50.74,5.074,100.0
8876,453878,1487583475,ROLLINGPEPE,2.0,USD,10.712000000000002,5.356000000000001,100.0
9309,454553,1487979203,ROLLINGPEPE,1.0,USD,5.242000000000001,5.242000000000001,100.0
9737,454924,1488168196,ROLLINGPEPE,2.0,USD,11.136,5.568,100.0
10183,455670,1488596412,ROLLINGPEPE,1.0,USD,4.136,4.136,100.0
10305,455771,1488661972,ROLLINGPEPE,2.0,USD,8.156,4.078,100.0
10459,455933,1488760516,ROLLINGPEPE,2.0,USD,8.872,4.436,100.0
11388,457449,1489642370,ROLLINGPEPE,1.0,USD,7.02,7.02,100.0
11567,457647,1489748465,ROLLINGPEPE,2.0,USD,7.0360000000000005,3.518,100.0
11698,457764,1489809071,ROLLINGPEPE,2.0,USD,7.0360000000000005,3.518,100.0
12402,458894,1490458240,ROLLINGPEPE,5.0,USD,28.09,5.617999999999999,100.0
17277,471338,1497502642,ROLLINGPEPE,2.0,USD,42.69000000000001,21.345000000000006,100.0
19422,476710,1500560902,ROLLINGPEPE,1.0,USD,18.2936,18.2936,100.0
19447,476716,1500565050,ROLLINGPEPE,3.0,USD,63.324,21.108,100.0
20896,477250,1500852184,ROLLINGPEPE,1.0,USD,25.00650000000001,25.00650000000001,100.0
23171,482368,1503936769,RONINKEK,5.0,USD,171.416,34.2832,310.0
23246,482468,1504004461,RONINKEK,4.0,USD,60.8712,15.2178,310.0
23260,482488,1504015333,RONINKEK,2.0,USD,63.2124,31.6062,310.0
